transaction_number,T_date,transaction_type,Punk_Nr,T_from,T_to,amount
4420,2017-06-23,4,502,8,6,0
4421,2023-11-09,1,503,18,52,0
4422,2023-11-03,2,503,31,8,83521
4423,2023-11-03,9,503,834,18,88060
4424,2023-11-03,3,503,31,8,83544
4425,2023-11-03,8,503,8,8,88085
4426,2023-11-03,7,503,8,8,0
4427,2023-11-02,3,503,331,8,80268
4428,2023-10-25,8,503,8,8,90298
4429,2023-10-25,7,503,8,8,0
4430,2023-10-21,2,503,331,8,68139
4431,2023-10-20,3,503,331,8,68003
4432,2023-10-20,8,503,8,8,83337
4433,2023-10-20,7,503,8,8,0
4434,2023-10-02,8,503,8,8,92907
4435,2023-08-09,1,503,835,834,0
4436,2021-09-10,2,503,805,8,271098
4437,2021-09-10,9,503,836,835,324616
4438,2021-09-10,3,503,805,8,276926
4439,2021-09-10,8,503,8,8,325106
4440,2021-09-08,8,503,8,8,405534
4441,2021-09-05,8,503,8,8,580820
4442,2021-08-13,7,503,8,8,0
4443,2021-08-12,8,503,8,8,165940
4444,2021-08-02,9,503,36,836,88289
4445,2021-08-02,8,503,8,8,86854
4446,2021-03-06,1,503,4,36,0
4447,2021-03-05,1,503,5,4,0
4448,2021-02-04,1,503,6,5,0
4449,2017-06-23,4,503,8,6,0
4450,2023-01-21,1,504,221,222,0
4451,2021-10-10,1,504,10,221,0
4452,2017-07-06,9,504,6,10,173
4453,2017-07-06,3,504,10,8,173
4454,2017-07-06,2,504,832,8,136
4455,2017-07-06,3,504,832,8,136
4456,2017-06-26,3,504,9,8,13
4457,2017-06-23,4,504,8,6,0
4458,2021-08-15,2,505,837,8,143790
4459,2021-08-15,3,505,837,8,142623
4460,2021-08-15,2,505,837,8,116692
4461,2021-08-15,3,505,837,8,113558
4462,2021-08-14,8,505,8,8,165320
4463,2021-08-12,2,505,837,8,146595
4464,2021-08-12,3,505,837,8,147138
4465,2021-08-12,8,505,8,8,168125
4466,2021-03-15,9,505,838,10,45076
4467,2021-03-12,2,505,839,8,40150
4468,2021-03-12,3,505,839,8,40736
4469,2021-03-10,8,505,8,8,46042
4470,2021-03-07,8,505,8,8,84442
4471,2021-03-06,1,505,4,838,0
4472,2021-03-05,1,505,5,4,0
4473,2021-02-04,1,505,6,5,0
4474,2020-06-02,2,505,457,8,149
4475,2020-05-21,3,505,457,8,124
4476,2017-06-23,4,505,8,6,0
4477,2022-06-25,7,506,8,8,0
4478,2022-06-20,8,506,8,8,112727
4479,2022-06-19,8,506,8,8,98439
4480,2022-06-18,8,506,8,8,87863
4481,2022-06-18,8,506,8,8,75522
4482,2022-06-18,8,506,8,8,79831
4483,2022-05-16,8,506,8,8,164946
4484,2022-05-11,8,506,8,8,164188
4485,2022-05-11,2,506,206,8,155535
4486,2022-05-11,3,506,206,8,154982
4487,2022-05-10,8,506,8,8,189198
4488,2022-05-10,1,506,18,52,0
4489,2022-05-10,9,506,840,18,161791
4490,2022-05-09,8,506,8,8,159025
4491,2022-05-09,2,506,18,8,161814
4492,2022-05-09,3,506,18,8,159846
4493,2022-05-09,8,506,8,8,173950
4494,2022-05-06,2,506,18,8,188759
4495,2022-05-05,3,506,18,8,191766
4496,2022-05-05,8,506,8,8,227379
4497,2022-05-02,8,506,8,8,248483
4498,2022-04-29,2,506,841,8,162162
4499,2022-04-27,3,506,841,8,163502
4500,2022-04-26,8,506,8,8,271191
4501,2022-04-22,8,506,8,8,317612
4502,2022-04-20,8,506,8,8,370243
4503,2022-04-18,8,506,8,8,411048
4504,2021-04-14,2,506,93,8,65556
4505,2021-04-14,9,506,842,840,73659
4506,2021-04-14,8,506,8,8,71265
4507,2021-04-13,3,506,93,8,63902
4508,2021-04-13,2,506,843,8,59794
4509,2021-04-13,3,506,843,8,59826
4510,2021-04-12,8,506,8,8,67433
4511,2021-04-12,9,506,75,842,53454
4512,2021-04-12,8,506,8,8,53454
4513,2021-04-12,5,506,13,75,0
4514,2020-09-28,6,506,844,13,0
4515,2020-09-28,1,506,214,844,0
4516,2020-09-08,9,506,96,214,847
4517,2020-09-08,3,506,214,8,858
4518,2020-09-08,8,506,8,8,1028
4519,2020-07-06,8,506,8,8,945
4520,2020-07-03,8,506,8,8,500
4521,2020-07-01,8,506,8,8,697
4522,2020-06-29,8,506,8,8,889
4523,2020-04-29,8,506,8,8,1047
4524,2020-02-06,8,506,8,8,3230
4525,2020-01-01,9,506,6,96,264
4526,2020-01-01,3,506,96,8,264
4527,2017-06-23,4,506,8,6,0
4528,2024-01-15,1,507,845,846,0
4529,2023-01-04,1,507,847,845,0
4530,2022-11-16,2,507,150,8,78333
4531,2022-11-16,9,507,315,847,85241
4532,2022-11-16,3,507,150,8,82085
4533,2022-11-16,8,507,8,8,87601
4534,2022-11-13,3,507,848,8,75237
4535,2022-11-13,3,507,769,8,72277
4536,2022-11-13,2,507,150,8,81467
4537,2022-11-12,3,507,150,8,81002
4538,2022-11-12,3,507,848,8,75350
4539,2022-11-12,2,507,150,8,80361
4540,2022-11-12,3,507,150,8,80952
4541,2022-11-12,3,507,849,8,75904
4542,2022-11-10,1,507,321,315,0
4543,2022-08-13,1,507,322,321,0
4544,2022-08-07,1,507,323,322,0
4545,2022-08-06,9,507,850,323,218589
4546,2022-01-08,8,507,8,8,410464
4547,2021-02-23,9,507,23,850,48154
4548,2021-02-22,8,507,8,8,52561
4549,2021-02-18,8,507,8,8,76026
4550,2021-02-18,1,507,6,23,0
4551,2017-06-23,4,507,8,6,0
4552,2017-07-18,1,508,851,852,0
4553,2017-07-18,3,508,852,8,69
4554,2017-07-14,8,508,8,8,217
4555,2017-07-13,8,508,8,8,1043
4556,2017-07-13,8,508,8,8,1046
4557,2017-07-13,1,508,6,851,0
4558,2017-06-23,4,508,8,6,0
4559,2022-08-09,7,509,8,8,0
4560,2022-08-09,8,509,8,8,141990
4561,2022-08-09,8,509,8,8,141990
4562,2022-08-09,8,509,8,8,141990
4563,2022-07-11,2,509,18,8,88242
4564,2022-07-10,8,509,8,8,90605
4565,2022-07-10,3,509,18,8,88492
4566,2022-07-10,8,509,8,8,91985
4567,2022-07-10,9,509,80,813,90343
4568,2022-07-03,8,509,8,8,81337
4569,2021-11-09,8,509,8,8,530336
4570,2021-10-01,8,509,8,8,564116
4571,2021-10-01,8,509,8,8,452399
4572,2021-08-28,7,509,8,8,0
4573,2021-08-24,8,509,8,8,416562
4574,2021-04-12,9,509,651,80,48442
4575,2021-04-12,3,509,80,8,49594
4576,2021-04-11,8,509,8,8,51608
4577,2021-04-11,2,509,853,8,42050
4578,2021-04-11,9,509,854,651,44902
4579,2021-04-11,3,509,853,8,42050
4580,2021-04-10,8,509,8,8,45458
4581,2021-04-09,8,509,8,8,48468
4582,2021-04-08,1,509,855,854,0
4583,2021-04-08,9,509,275,855,41237
4584,2021-04-02,2,509,518,8,30302
4585,2021-03-31,3,509,518,8,26720
4586,2021-03-30,8,509,8,8,36815
4587,2021-03-30,8,509,8,8,39968
4588,2021-03-30,5,509,13,275,0
4589,2021-03-30,9,509,23,275,33610
4590,2021-03-30,6,509,445,13,0
4591,2021-03-30,1,509,23,445,0
4592,2021-03-28,2,509,856,8,30798
4593,2021-03-27,3,509,856,8,30466
4594,2021-03-27,8,509,8,8,33700
4595,2021-03-24,8,509,8,8,43233
4596,2021-02-25,8,509,8,8,49341
4597,2021-02-18,8,509,8,8,76026
4598,2021-02-18,1,509,6,23,0
4599,2017-06-23,4,509,8,6,0
4600,2022-12-03,2,510,52,8,507596
4601,2022-12-01,3,510,52,8,511184
4602,2021-07-16,2,510,224,8,29219
4603,2021-05-22,3,510,224,8,34599
4604,2021-03-01,2,510,198,8,78395
4605,2021-02-28,3,510,198,8,72196
4606,2021-02-26,2,510,198,8,67178
4607,2021-02-26,3,510,198,8,68398
4608,2020-09-06,7,510,8,8,0
4609,2020-08-29,8,510,8,8,40450
4610,2020-08-27,8,510,8,8,47114
4611,2020-05-28,7,510,8,8,0
4612,2020-05-27,8,510,8,8,30885
4613,2020-05-22,7,510,8,8,0
4614,2020-05-22,8,510,8,8,17196
4615,2020-04-27,7,510,8,8,0
4616,2020-02-10,8,510,8,8,20155
4617,2020-01-09,2,510,857,8,1
4618,2020-01-09,3,510,857,8,1
4619,2020-01-09,9,510,225,123,2937
4620,2020-01-09,3,510,123,8,2937
4621,2020-01-09,8,510,8,8,3544
4622,2020-01-04,8,510,8,8,4699
4623,2020-01-01,8,510,8,8,6594
4624,2019-12-26,7,510,8,8,0
4625,2019-11-13,8,510,8,8,4703
4626,2019-11-04,7,510,8,8,0
4627,2019-09-24,8,510,8,8,2913
4628,2019-09-15,8,510,8,8,3411
4629,2019-08-29,7,510,8,8,0
4630,2019-06-26,8,510,8,8,4589
4631,2019-06-20,8,510,8,8,4764
4632,2019-06-13,8,510,8,8,4974
4633,2019-06-02,2,510,858,8,1347
4634,2019-06-02,7,510,8,8,0
4635,2019-06-02,3,510,858,8,1347
4636,2019-05-23,2,510,859,8,2333
4637,2019-05-23,3,510,859,8,2333
4638,2019-05-22,8,510,8,8,2919
4639,2019-05-19,8,510,8,8,3598
4640,2019-05-17,8,510,8,8,3572
4641,2019-04-15,7,510,8,8,0
4642,2019-04-06,8,510,8,8,7483
4643,2019-03-25,8,510,8,8,6698
4644,2019-02-18,8,510,8,8,3663
4645,2018-12-22,1,510,26,225,0
4646,2018-10-01,2,510,227,8,1154
4647,2018-10-01,3,510,227,8,1154
4648,2017-07-31,7,510,8,8,0
4649,2017-07-18,8,510,8,8,2269
4650,2017-07-11,7,510,8,8,0
4651,2017-07-10,8,510,8,8,1831
4652,2017-07-05,3,510,10,8,426
4653,2017-07-05,9,510,6,26,399
4654,2017-07-04,3,510,26,8,404
4655,2017-07-04,2,510,26,8,404
4656,2017-07-04,3,510,26,8,404
4657,2017-07-04,3,510,26,8,296
4658,2017-07-02,2,510,26,8,114
4659,2017-06-29,3,510,26,8,117
4660,2017-06-28,2,510,26,8,174
4661,2017-06-28,3,510,26,8,174
4662,2017-06-27,3,510,9,8,89
4663,2017-06-27,3,510,26,8,89
4664,2017-06-27,3,510,9,8,86
4665,2017-06-27,3,510,26,8,86
4666,2017-06-23,4,510,8,6,0
4667,2017-06-23,4,511,8,6,0
4668,2023-07-17,1,512,860,861,0
4669,2023-07-17,9,512,52,860,312314
4670,2023-07-17,8,512,8,860,312142
4671,2023-07-17,7,512,8,8,0
4672,2023-07-16,8,512,8,8,337615
4673,2023-07-16,7,512,8,8,0
4674,2023-07-15,8,512,8,8,347638
4675,2023-07-15,8,512,8,8,357773
4676,2023-07-14,1,512,862,52,0
4677,2022-06-19,9,512,863,862,198124
4678,2022-05-15,8,512,8,8,417933
4679,2022-04-29,8,512,8,8,713487
4680,2021-11-16,2,512,864,8,1.08M
4681,2021-11-04,3,512,864,8,1.13M
4682,2021-08-31,2,512,548,8,761364
4683,2021-08-31,3,512,548,8,755015
4684,2021-08-27,8,512,8,8,1.06M
4685,2021-08-04,9,512,372,863,397658
4686,2021-08-04,8,512,8,8,404272
4687,2021-08-04,8,512,8,8,426789
4688,2021-08-03,8,512,8,8,510068
4689,2021-08-02,8,512,8,8,406575
4690,2021-08-01,8,512,8,8,441649
4691,2021-07-31,8,512,8,8,379737
4692,2021-07-30,8,512,8,8,305235
4693,2021-07-26,8,512,8,8,2.24M
4694,2021-06-15,9,512,470,372,117691
4695,2021-06-15,8,512,8,8,117165
4696,2021-06-15,3,512,372,8,101882
4697,2021-05-12,9,512,865,470,141201
4698,2021-05-12,3,512,470,8,141201
4699,2021-05-12,8,512,8,8,211187
4700,2021-05-12,8,512,8,8,235487
4701,2021-05-10,7,512,8,8,0
4702,2021-05-10,8,512,8,8,253218
4703,2021-05-08,8,512,8,8,275943
4704,2021-05-07,1,512,866,865,0
4705,2021-05-04,8,512,8,8,239827
4706,2021-05-03,8,512,8,8,263652
4707,2021-05-03,1,512,867,866,0
4708,2021-05-02,8,512,8,8,325564
4709,2021-05-02,7,512,8,8,0
4710,2021-05-02,8,512,8,8,216784
4711,2021-05-01,8,512,8,8,441168
4712,2021-05-01,8,512,8,8,234035
4713,2021-05-01,9,512,513,867,182317
4714,2021-04-15,2,512,211,8,129188
4715,2021-04-15,8,512,8,8,158318
4716,2021-04-15,3,512,211,8,126910
4717,2021-04-12,1,512,6,513,0
4718,2017-06-23,4,512,8,6,0
4719,2022-03-17,1,513,6,12,0
4720,2021-08-18,2,513,868,8,108889
4721,2021-07-31,3,513,868,8,85280
4722,2021-07-31,2,513,868,8,60914
4723,2021-07-28,3,513,868,8,57377
4724,2017-06-23,4,513,8,6,0
4725,2022-03-17,1,514,6,12,0
4726,2017-06-26,3,514,9,8,13
4727,2017-06-23,4,514,8,6,0
4728,2017-06-23,4,515,8,6,0
4729,2022-01-18,1,516,869,870,0
4730,2021-07-25,2,516,331,8,259720
4731,2021-07-25,3,516,331,8,258839
4732,2021-04-13,2,516,871,8,172
4733,2021-04-13,3,516,871,8,170
4734,2021-02-21,3,516,872,8,39
4735,2020-12-15,3,516,455,8,<0.01
4736,2020-06-02,2,516,457,8,253
4737,2020-05-23,3,516,457,8,206
4738,2020-05-23,2,516,457,8,124
4739,2020-05-20,3,516,457,8,128
4740,2017-07-28,9,516,6,869,115
4741,2017-07-21,8,516,8,8,130
4742,2017-07-06,3,516,9,8,69
4743,2017-07-06,3,516,10,8,69
4744,2017-06-25,3,516,9,8,14
4745,2017-06-23,4,516,8,6,0
4746,2022-03-17,1,517,6,12,0
4747,2017-06-23,4,517,8,6,0
4748,2021-03-27,2,518,75,8,39050
4749,2021-03-27,9,518,873,874,47525
4750,2021-03-26,3,518,75,8,38228
4751,2021-03-26,8,518,8,8,46538
4752,2021-03-23,8,518,8,8,51001
4753,2021-03-21,8,518,8,8,62898
4754,2021-03-17,8,518,8,8,71037
4755,2021-03-07,8,518,8,8,66884
4756,2021-03-06,1,518,4,873,0
4757,2021-03-05,1,518,5,4,0
4758,2021-02-04,1,518,6,5,0
4759,2017-06-23,4,518,8,6,0
4760,2022-03-17,1,519,6,12,0
4761,2021-03-21,2,519,110,8,53050
4762,2021-03-17,3,519,110,8,53888
4763,2017-06-23,4,519,8,6,0
4764,2022-03-17,1,520,6,12,0
4765,2021-01-11,2,520,875,8,5210
4766,2021-01-11,3,520,875,8,5512
4767,2017-06-26,3,520,9,8,13
4768,2017-06-23,4,520,8,6,0
4769,2022-03-17,1,521,6,12,0
4770,2021-01-27,2,521,212,8,11853
4771,2021-01-27,3,521,212,8,11811
4772,2020-01-02,2,521,876,8,13
4773,2019-12-17,3,521,876,8,12
4774,2017-06-23,4,521,8,6,0
4775,2022-06-08,1,522,877,878,0
4776,2022-06-08,9,522,52,877,107684
4777,2022-05-29,2,522,879,8,80373
4778,2022-05-29,3,522,879,8,81055
4779,2022-05-29,2,522,879,8,83136
4780,2022-05-29,3,522,879,8,83076
4781,2022-05-29,8,522,8,8,106661
4782,2022-05-29,2,522,879,8,80442
4783,2022-05-28,3,522,879,8,80396
4784,2022-05-25,8,522,8,8,122861
4785,2022-05-15,8,522,8,8,140647
4786,2022-05-15,2,522,880,8,92178
4787,2022-05-14,3,522,880,8,91940
4788,2022-05-10,8,522,8,8,145209
4789,2022-05-09,1,522,18,52,0
4790,2022-05-09,9,522,881,18,144200
4791,2022-05-09,8,522,8,18,147347
4792,2022-05-08,8,522,8,8,158715
4793,2022-05-08,8,522,8,8,156412
4794,2022-05-08,8,522,8,8,165547
4795,2022-05-07,2,522,18,8,165294
4796,2022-05-07,3,522,18,8,169408
4797,2022-05-07,8,522,8,8,180922
4798,2022-05-06,8,522,8,8,195559
4799,2022-05-03,8,522,8,8,216330
4800,2022-04-29,8,522,8,8,228397
4801,2022-04-25,8,522,8,8,240502
4802,2022-04-22,8,522,8,8,271129
4803,2022-02-08,8,522,8,8,344383
4804,2022-02-02,8,522,8,8,311740
4805,2022-01-30,8,522,8,8,310486
4806,2022-01-29,8,522,8,8,319105
4807,2022-01-27,8,522,8,8,365819
4808,2022-01-27,8,522,8,8,488577
4809,2021-09-11,7,522,8,8,0
4810,2021-08-29,8,522,8,8,1.67M
4811,2021-08-28,8,522,8,8,2.15M
4812,2021-08-23,8,522,8,8,1.11M
4813,2021-08-11,8,522,8,8,713694
4814,2021-08-06,8,522,8,8,304796
4815,2021-08-05,8,522,8,8,276050
4816,2021-08-05,8,522,8,8,245377
4817,2021-08-04,8,522,8,8,193502
4818,2021-08-04,2,522,882,8,156665
4819,2021-08-04,3,522,882,8,156665
4820,2021-08-01,2,522,883,8,144543
4821,2021-08-01,8,522,8,8,178422
4822,2021-08-01,3,522,883,8,145847
4823,2021-07-31,8,522,8,8,164553
4824,2021-07-31,8,522,8,8,135141
4825,2021-07-20,8,522,8,8,79260
4826,2021-07-14,8,522,8,8,94297
4827,2021-07-12,8,522,8,8,118167
4828,2021-04-28,7,522,8,8,0
4829,2021-03-20,8,522,8,8,111116
4830,2021-03-20,7,522,8,8,0
4831,2021-03-20,8,522,8,8,55558
4832,2021-03-19,8,522,8,8,135433
4833,2021-03-16,8,522,8,8,179708
4834,2021-03-16,9,522,75,881,62898
4835,2021-03-16,3,522,881,8,61401
4836,2021-03-15,8,522,8,8,67903
4837,2021-03-15,9,522,698,75,58966
4838,2021-03-15,8,522,8,8,58966
4839,2021-03-15,1,522,884,698,0
4840,2021-03-15,1,522,885,884,0
4841,2021-03-14,8,522,8,8,73120
4842,2021-03-01,8,522,8,8,74395
4843,2021-02-22,1,522,886,885,0
4844,2021-02-22,8,522,8,8,94621
4845,2021-02-22,9,522,23,886,67567
4846,2021-02-21,8,522,8,8,67354
4847,2021-02-18,8,522,8,8,76026
4848,2021-02-18,1,522,6,23,0
4849,2019-07-02,2,522,123,8,117
4850,2019-06-23,3,522,123,8,123
4851,2017-06-23,4,522,8,6,0
4852,2017-06-23,4,523,8,6,0
4853,2022-03-17,1,524,6,12,0
4854,2017-06-23,4,524,8,6,0
4855,2022-03-17,1,525,6,12,0
4856,2021-08-30,2,525,887,8,1590
4857,2021-08-28,3,525,887,8,1614
4858,2021-08-23,3,525,888,8,335
4859,2019-05-09,2,525,889,8,68
4860,2019-05-06,3,525,889,8,69
4861,2017-06-25,2,525,9,8,14
4862,2017-06-25,3,525,9,8,14
4863,2017-06-23,4,525,8,6,0
4864,2022-09-14,2,526,890,8,109337
4865,2022-09-14,8,526,8,8,115969
4866,2022-09-14,9,526,891,31,111291
4867,2022-09-14,8,526,8,31,111291
4868,2022-09-14,3,526,890,8,107142
4869,2022-09-14,3,526,529,8,103063
4870,2022-09-14,8,526,8,8,114736
4871,2022-09-13,2,526,31,8,110166
4872,2022-09-13,3,526,31,8,111665
4873,2022-09-13,8,526,8,8,121375
4874,2022-09-13,7,526,8,8,0
4875,2022-09-13,8,526,8,39,116041
4876,2022-09-12,8,526,8,8,137098
4877,2022-09-07,8,526,8,8,138119
4878,2022-08-16,2,526,892,8,123127
4879,2022-08-15,3,526,892,8,123486
4880,2022-07-09,8,526,8,8,127673
4881,2022-03-21,1,526,893,891,0
4882,2022-03-14,8,526,8,8,283294
4883,2022-03-11,9,526,894,893,205370
4884,2022-03-07,8,526,8,8,208945
4885,2022-02-02,8,526,8,8,275388
4886,2022-02-01,8,526,8,8,290701
4887,2022-01-26,8,526,8,8,273918
4888,2021-12-21,8,526,8,8,399014
4889,2021-08-26,1,526,895,894,0
4890,2021-08-06,8,526,8,8,831519
4891,2021-08-04,8,526,8,8,267432
4892,2021-08-04,8,526,8,8,267432
4893,2021-07-31,8,526,8,8,221684
4894,2021-04-21,9,526,873,895,71472
4895,2021-04-21,8,526,8,895,71048
4896,2021-04-16,2,526,508,8,49151
4897,2021-04-13,3,526,508,8,46020
4898,2021-04-08,8,526,8,8,82555
4899,2021-04-06,1,526,896,873,0
4900,2021-03-28,8,526,8,8,50060
4901,2021-03-06,1,526,4,896,0
4902,2021-03-05,1,526,5,4,0
4903,2021-03-04,3,526,897,8,68
4904,2021-02-04,1,526,6,5,0
4905,2017-06-23,4,526,8,6,0
4906,2022-03-17,1,527,6,12,0
4907,2021-05-26,2,527,309,8,13903
4908,2021-05-25,3,527,309,8,13123
4909,2017-06-28,3,527,17,8,16
4910,2017-06-23,4,527,8,6,0
4911,2022-03-17,1,528,6,12,0
4912,2017-06-23,4,528,8,6,0
4913,2022-03-17,1,529,6,12,0
4914,2017-06-23,4,529,8,6,0
4915,2022-03-17,1,530,6,12,0
4916,2017-06-23,4,530,8,6,0
4917,2022-06-18,9,531,898,899,54559
4918,2022-06-18,2,531,900,8,47034
4919,2022-06-16,3,531,900,8,54823
4920,2022-06-15,8,531,8,8,67482
4921,2022-06-15,1,531,335,898,0
4922,2022-06-15,5,531,13,335,0
4923,2022-04-26,6,531,334,13,0
4924,2022-04-26,1,531,335,334,0
4925,2022-04-26,9,531,898,335,0
4926,2022-04-26,8,531,8,335,0
4927,2022-03-28,1,531,901,898,0
4928,2022-03-28,9,531,18,901,236077
4929,2022-03-27,8,531,8,8,228013
4930,2022-03-24,8,531,8,8,225574
4931,2022-03-24,8,531,8,8,226497
4932,2022-03-23,8,531,8,8,220742
4933,2022-03-21,2,531,902,8,198119
4934,2022-03-21,8,531,8,8,214979
4935,2022-03-21,8,531,8,8,212968
4936,2022-03-21,3,531,902,8,197924
4937,2022-03-21,8,531,8,8,209472
4938,2022-03-21,7,531,8,8,0
4939,2022-03-20,8,531,8,8,206268
4940,2022-03-20,8,531,8,8,208734
4941,2022-03-19,9,531,903,18,213165
4942,2022-03-19,8,531,8,8,212220
4943,2022-03-18,8,531,8,8,215855
4944,2022-03-18,8,531,8,8,218304
4945,2022-03-18,8,531,8,8,214550
4946,2022-03-17,8,531,8,8,198007
4947,2022-03-17,2,531,904,8,169839
4948,2022-03-17,3,531,904,8,169839
4949,2022-03-17,3,531,904,8,165057
4950,2022-03-16,8,531,8,8,183188
4951,2022-03-16,2,531,905,8,164846
4952,2022-03-16,3,531,905,8,159535
4953,2022-03-16,8,531,8,8,180645
4954,2022-03-15,8,531,8,8,180520
4955,2022-03-15,8,531,8,8,187710
4956,2022-03-14,8,531,8,8,190597
4957,2022-03-14,8,531,8,8,196950
4958,2022-03-14,1,531,343,903,0
4959,2022-02-27,9,531,906,343,0
4960,2022-02-27,8,531,8,343,0
4961,2022-02-27,9,531,907,906,0
4962,2022-02-27,8,531,8,906,0
4963,2022-02-27,1,531,908,907,0
4964,2022-02-27,9,531,18,908,169443
4965,2022-02-27,8,531,8,8,180065
4966,2022-02-25,2,531,787,8,161480
4967,2022-02-25,3,531,787,8,155430
4968,2022-02-24,8,531,8,8,160586
4969,2022-02-24,9,531,909,18,140089
4970,2022-02-24,8,531,8,8,140089
4971,2022-02-24,8,531,8,8,156030
4972,2022-02-13,8,531,8,8,282344
4973,2022-02-08,8,531,8,8,234417
4974,2022-02-07,8,531,8,8,301375
4975,2021-09-11,1,531,910,909,0
4976,2021-07-23,9,531,911,910,45592
4977,2021-07-15,2,531,69,8,38367
4978,2021-07-15,3,531,69,8,39495
4979,2021-07-04,2,531,912,8,118
4980,2021-06-28,3,531,912,8,102
4981,2021-06-02,8,531,8,8,57984
4982,2021-05-08,8,531,8,8,84693
4983,2021-04-08,7,531,8,8,0
4984,2021-03-08,8,531,8,8,68954
4985,2021-03-06,1,531,4,911,0
4986,2021-03-05,1,531,5,4,0
4987,2021-02-04,1,531,6,5,0
4988,2017-06-23,4,531,8,6,0
4989,2017-06-23,4,532,8,6,0
4990,2022-03-17,1,533,6,12,0
4991,2017-06-23,4,533,8,6,0
4992,2021-12-06,8,534,8,8,435354
4993,2021-12-03,8,534,8,8,464888
4994,2021-12-03,8,534,8,8,490612
4995,2021-12-03,1,534,18,34,0
4996,2021-12-03,9,534,402,18,392661
4997,2021-12-03,3,534,18,8,392661
4998,2021-12-03,3,534,913,8,415202
4999,2021-11-11,7,534,8,8,0
5000,2021-08-28,8,534,8,8,968634
5001,2021-05-14,1,534,914,402,0
5002,2021-02-23,2,534,885,8,68557
5003,2021-02-23,9,534,511,914,90937
5004,2021-02-23,3,534,885,8,68557
5005,2021-02-23,8,534,8,8,90937
5006,2021-02-21,2,534,915,8,68384
5007,2021-02-21,8,534,8,8,137492
5008,2021-02-21,9,534,6,511,78916
5009,2021-02-21,3,534,915,8,67948
5010,2021-02-19,8,534,8,8,76435
5011,2020-01-07,2,534,916,8,100
5012,2020-01-02,3,534,916,8,89
5013,2017-06-26,3,534,9,8,13
5014,2017-06-23,4,534,8,6,0
5015,2021-10-10,1,535,917,918,0
5016,2021-03-30,9,535,275,917,33057
5017,2021-03-30,3,535,917,8,33143
5018,2021-03-30,2,535,917,8,29460
5019,2021-03-30,8,535,8,8,35445
5020,2021-03-30,3,535,917,8,29543
5021,2021-03-30,8,535,8,8,36535
5022,2021-03-25,8,535,8,8,35484
5023,2021-03-23,8,535,8,8,40788
5024,2021-03-20,8,535,8,8,49499
5025,2021-03-12,8,535,8,8,52370
5026,2021-03-11,8,535,8,8,45320
5027,2021-03-07,1,535,4,275,0
5028,2021-03-05,1,535,5,4,0
5029,2021-02-04,1,535,6,5,0
5030,2017-06-23,4,535,8,6,0
5031,2023-04-22,1,536,919,920,0
5032,2022-05-13,1,536,921,919,0
5033,2022-01-06,1,536,922,921,0
5034,2021-10-01,7,536,8,8,0
5035,2021-08-24,8,536,8,8,1.36M
5036,2021-08-23,9,536,513,922,554315
5037,2021-08-21,2,536,548,8,410749
5038,2021-08-16,3,536,548,8,409009
5039,2021-08-16,8,536,8,8,552388
5040,2021-04-21,1,536,6,513,0
5041,2021-03-06,2,536,923,8,1886
5042,2021-03-03,3,536,923,8,1885
5043,2021-03-03,3,536,924,8,1499
5044,2021-03-03,3,536,252,8,45
5045,2021-02-26,3,536,253,8,0
5046,2017-06-23,4,536,8,6,0
5047,2021-08-23,2,537,925,8,299568
5048,2021-08-23,3,537,925,8,298732
5049,2021-08-23,8,537,8,8,401362
5050,2021-04-21,1,537,6,513,0
5051,2020-05-22,2,537,23,8,794
5052,2020-05-20,3,537,23,8,839
5053,2017-12-05,3,537,926,8,25
5054,2017-06-28,3,537,17,8,16
5055,2017-06-23,4,537,8,6,0
5056,2021-12-09,8,538,8,8,1.26M
5057,2021-08-05,7,538,8,8,0
5058,2021-07-31,8,538,8,8,146458
5059,2021-04-09,9,538,927,363,51899
5060,2021-03-25,8,538,8,8,39405
5061,2021-03-20,8,538,8,8,50281
5062,2021-03-16,8,538,8,8,62821
5063,2021-02-27,9,538,23,927,35138
5064,2021-02-26,8,538,8,8,35267
5065,2021-02-23,8,538,8,8,44166
5066,2021-02-18,8,538,8,8,76026
5067,2021-02-18,1,538,6,23,0
5068,2017-06-23,4,538,8,6,0
5069,2017-07-06,2,539,261,8,106
5070,2017-07-06,3,539,261,8,106
5071,2017-06-23,4,539,8,6,0
5072,2021-03-06,1,540,4,720,0
5073,2021-03-05,1,540,5,4,0
5074,2021-02-04,1,540,6,5,0
5075,2017-06-23,4,540,8,6,0
5076,2023-02-22,1,541,928,929,0
5077,2021-09-28,7,541,8,8,0
5078,2021-08-29,8,541,8,8,607426
5079,2021-08-28,7,541,8,8,0
5080,2021-08-28,8,541,8,8,616681
5081,2021-08-23,7,541,8,8,0
5082,2021-08-20,8,541,8,8,275212
5083,2021-08-15,8,541,8,8,296900
5084,2021-08-11,8,541,8,8,308797
5085,2021-08-05,8,541,8,8,310051
5086,2021-04-29,1,541,930,928,0
5087,2021-03-07,1,541,4,930,0
5088,2021-03-05,1,541,5,4,0
5089,2021-02-04,1,541,6,5,0
5090,2017-06-23,4,541,8,6,0
5091,2022-03-17,1,542,6,12,0
5092,2017-06-23,4,542,8,6,0
5093,2023-03-15,1,543,931,932,0
5094,2021-10-21,1,543,933,931,0
